gml_id,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,clay_value,clay_value_avg,clay_method,clay_date,clay_dataset_id,clay_profile_code,clay_licence
wosis_latest_clay.603203,"68583","603203",Chile,"63","112",2Bw1,"0","{1:0.80,2:0.80}",0.8,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0487,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603204,"68583","603204",Chile,"112","162",2Bw2,"0","{1:0.80,2:0.80}",0.8,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0487,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603205,"68583","603205",Chile,"162","200",3Bw,"0","{1:0.90,2:0.90}",0.9,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0487,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603206,"68585","603206",Chile,"0","19",A,"0","{1:0.30,2:0.30}",0.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0483,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603207,"68585","603207",Chile,"19","35",2Bw1,"0","{1:0.00,2:0.00}",0,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0483,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603208,"68585","603208",Chile,"35","45",3Bw2,"0","{1:0.00,2:0.00}",0,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0483,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603209,"68585","603209",Chile,"45","51",4Bqm,"0","{1:8.00,2:8.00}",8,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0483,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603210,"68585","603210",Chile,"51","65",5Bq,"0","{1:2.20,2:2.20}",2.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0483,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.47056,"70537","47056",Chile,"0","28",A1,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0019,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.47057,"70537","47057",Chile,"28","67",2C1,"0",{1:3.00},3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0019,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.47058,"70537","47058",Chile,"67","125",2C2,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0019,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48071,"70785","48071",Chile,"0","17",Ap,"0",{1:22.00},22,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0001,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48072,"70785","48072",Chile,"17","40",Bt1,"0",{1:49.00},49,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0001,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48073,"70785","48073",Chile,"40","60",,"0",{1:45.00},45,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0001,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48074,"70785","48074",Chile,"60","100",CB,"0",{1:33.00},33,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0001,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48075,"70785","48075",Chile,"100","125",2C,"0",{1:24.00},24,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0001,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48076,"70786","48076",Chile,"0","16",Ap,"0",{1:30.00},30,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0021,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48077,"70786","48077",Chile,"16","34",B2,"0",{1:35.00},35,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0021,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48078,"70786","48078",Chile,"34","54",B31,"0",{1:43.00},43,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0021,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48079,"70786","48079",Chile,"54","80",,"0",{1:30.00},30,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0021,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48080,"70786","48080",Chile,"80","108",,"0",{1:21.00},21,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0021,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48081,"70786","48081",Chile,"108","138",,"0",{1:28.00},28,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0021,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48410,"70861","48410",Chile,"0","30",A1,"0",{1:7.00},7,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-3-1},WD-WISE,CL0043,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48411,"70861","48411",Chile,"30","50",B,"0",{1:34.00},34,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-3-1},WD-WISE,CL0043,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48412,"70861","48412",Chile,"50","78",B,"0",{1:47.00},47,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-3-1},WD-WISE,CL0043,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48413,"70861","48413",Chile,"78","85",,"0",{1:21.00},21,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-3-1},WD-WISE,CL0043,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48414,"70861","48414",Chile,"85","117",,"0",{1:11.00},11,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-3-1},WD-WISE,CL0043,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.48415,"70861","48415",Chile,"117","130",,"0",{1:34.00},34,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-3-1},WD-WISE,CL0043,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50412,"71332","50412",Chile,"0","19",Ah,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0018,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50413,"71332","50413",Chile,"19","38",AC,"0",{1:2.00},2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0018,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50414,"71332","50414",Chile,"38","55",2C,"0",{1:2.00},2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0018,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50415,"71332","50415",Chile,"55","80",3Cs,"0",{1:6.00},6,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0018,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50417,"71333","50417",Chile,"0","20",A1,"0",{1:17.00},17,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-??-??},WD-WISE,CL0040,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50418,"71333","50418",Chile,"20","31",2B,"0",{1:34.00},34,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-??-??},WD-WISE,CL0040,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50419,"71333","50419",Chile,"31","105",C,"0",{1:12.00},12,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-??-??},WD-WISE,CL0040,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50420,"71334","50420",Chile,"0","12",A,"0",{1:11.00},11,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-12-1},WD-WISE,CL0041,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50421,"71334","50421",Chile,"12","48",B,"0",{1:22.00},22,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-12-1},WD-WISE,CL0041,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50422,"71334","50422",Chile,"48","105",C1,"0",{1:13.00},13,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-12-1},WD-WISE,CL0041,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50423,"71335","50423",Chile,"0","22",A,"0",{1:10.00},10,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1982-12-1},WD-WISE,CL0042,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50426,"71336","50426",Chile,"5","37",Ah,"0",{1:2.00},2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0048,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50427,"71336","50427",Chile,"37","68",BA,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0048,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50428,"71336","50428",Chile,"68","117",Bw,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0048,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50429,"71336","50429",Chile,"117","167",Bw,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0048,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50430,"71336","50430",Chile,"167","205",,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0048,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50431,"71337","50431",Chile,"0","16",Ah,"0",{1:5.00},5,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0050,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50432,"71337","50432",Chile,"16","30",BA,"0",{1:2.00},2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0050,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50433,"71337","50433",Chile,"30","70",Bu1,"0",{1:2.00},2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0050,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50434,"71337","50434",Chile,"70","92",Bu2,"0",{1:2.00},2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0050,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50435,"71337","50435",Chile,"92","102",Cq,"0",{1:3.00},3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0050,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50436,"71337","50436",Chile,"102","118",Cs,"0",{1:4.00},4,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-??-??},WD-WISE,CL0050,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50437,"71338","50437",Chile,"0","16",Ah1,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0051,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50438,"71338","50438",Chile,"16","40",Ah2,"0",{1:2.00},2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0051,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50439,"71338","50439",Chile,"40","59",C,"0",{1:2.00},2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0051,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50440,"71338","50440",Chile,"59","70",2C,"0",{1:3.00},3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0051,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50442,"71339","50442",Chile,"0","4",A1,"0",{1:3.00},3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0052,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50443,"71339","50443",Chile,"4","10",A2,"0",{1:8.00},8,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0052,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50444,"71339","50444",Chile,"10","27",A3,"0",{1:6.00},6,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0052,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50445,"71339","50445",Chile,"27","41",A4,"0",{1:6.00},6,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0052,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50446,"71339","50446",Chile,"41","48",,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0052,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50447,"71339","50447",Chile,"48","58",B1,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0052,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50448,"71339","50448",Chile,"58","85",B2,"0",{1:1.00},1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0052,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50449,"71339","50449",Chile,"85","110",C1,"0",{1:3.00},3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1983-5-1},WD-WISE,CL0052,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50957,"71464","50957",Chile,"0","15",A1,"0",{1:17.00},17,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0008,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50958,"71464","50958",Chile,"15","45",A2,"0",{1:19.00},19,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0008,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50959,"71464","50959",Chile,"45","60",,"0",{1:18.00},18,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0008,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.50960,"71464","50960",Chile,"60","100",,"0",{1:20.00},20,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0008,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.649394,"144262","649394",Chile,"0","11",A1,"0","{1:2.90,2:2.90}",2.9,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0456,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649395,"144262","649395",Chile,"11","23",A21,"0","{1:3.40,2:3.40}",3.4,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0456,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649396,"144262","649396",Chile,"23","38",A22,"0","{1:3.10,2:3.10}",3.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0456,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649397,"144262","649397",Chile,"38","54",C1,"0","{1:2.90,2:2.90}",2.9,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0456,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649398,"144262","649398",Chile,"54","82",C2,"0","{1:3.10,2:3.10}",3.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0456,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.649399,"144262","649399",Chile,"82","108",C3,"0","{1:3.50,2:3.50}",3.5,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:2008-3-11,2:2008-3-11}",US-NCSS,08N0456,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
